text,hashtags,conclusi,percent
"RT @chamwink: our first win!!🎉🏆 
although the boys weren’t at the encore stage, congrats wanna one❤️

#봄바람1stWin 
#SpringBreeze1stWin https…","봄바람1stWin, SpringBreeze1stWin, ",POSITIVE,76.7225980758667
"RT @wannaone_strm: 🎉워너원 ’’봄바람” 더쇼 1위를 축하합니다🎉

워너원 “봄바람” 첫 1위 축하해요🏆
음악방송 축하 너무 오랜만이라 더 행복해요❤️
워너블 일주일동안 함께 달려줘서 고마워요! 더 많은 트로피를 가지러 함께 달려요💪🏻…",,POSITIVE,75.79905986785889
RT @sugarhoney0923: 봄바람 1위 추카~ 👏🎉🎊 #赖冠霖 #워너원 #라이관린 #관린 #WANNAONE #LAIKUANLIN #KUANLIN #SpringBreeze1stWin https://t.co/abDVyOpiA6,"赖冠霖, 워너원, 라이관린, 관린, WANNAONE, LAIKUANLIN, KUANLIN, SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @chamwink: our first win!!🎉🏆 
although the boys weren’t at the encore stage, congrats wanna one❤️

#봄바람1stWin 
#SpringBreeze1stWin https…","봄바람1stWin, SpringBreeze1stWin, ",POSITIVE,76.7225980758667
"RT @mjhoon99_: 🎉🏆 ฉลอง​ 1st  Win : Spring Breeze
แจกตังค์​ 101  บาท​  1  คนค่ะ
ประกาศวันเสาร์ที่​ 1 ก.ย. เวลา​ 20.33 น.
สุ่มจากรีทวิตค่ะ​ 😊…",,POSITIVE,75.79905986785889
"RT @Wanna_trade_: #SpringBreeze1stWin ( RT GA) 
Celebrating wanna one's 1st win 
I'm giving away 1 spring breeze album (Romance/ adventure)…","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @PunDaoEH: 🥰 WIN 1 ถ้วยแล้ววว 
แจกบั้มไม่แกะ 1 บั้มจ้าาา รีโลดดด
สุ่มพรุ่งนี้(พุธ28)  20.00 น. 🌟📚🌠
 #워너원 #wannaone
#봄바람1stWin #SpringBre…","워너원, wannaone, 봄바람1stWin, ",POSITIVE,75.79905986785889
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"RT @wannaone_strm: 🎉워너원 ’’봄바람” 더쇼 1위를 축하합니다🎉

워너원 “봄바람” 첫 1위 축하해요🏆
음악방송 축하 너무 오랜만이라 더 행복해요❤️
워너블 일주일동안 함께 달려줘서 고마워요! 더 많은 트로피를 가지러 함께 달려요💪🏻…",,POSITIVE,75.79905986785889
"RT @chamwink: we scored 10000 points which is a perfect score!!! congrats wanna one 😭💕 

#봄바람1stWin #SpringBreeze1stWin https://t.co/HXfUPP…","봄바람1stWin, SpringBreeze1stWin, ",POSITIVE,76.00427865982056
"RT @HWANGMINHYUN_TH: [🎬] ยินดีกับหนุ่มๆ #WANNAONE ด้วยนะคะ วันนี้ได้ #SpringBreeze1stWIN จากรายการ THE SHOWค่ะ 😭💕🎉

#황민현 #ฮวังมินฮยอน #มินฮ…","WANNAONE, SpringBreeze1stWIN, 황민현, ฮวังมินฮยอน, ",POSITIVE,75.79905986785889
"RT @ongforever1290: When Park Misun said he’s like a bird of 8 colours, she wasn’t kidding.... 
#옹성우 #SpringBreeze1stWin https://t.co/Rt4uy…","옹성우, SpringBreeze1stWin, ",POSITIVE,75.85558891296387
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"RT @twenxsevfive_: แจกบั้มเปล่า I.P.U ฉลองน้องๆได้เฟิร์สวิน #SpringBreeze1stWin 🎉
แค่ RT ก็พอน้า ขอคนที่ออกค่าส่งเองได้นะฮะ🙏
สุ่มวันเกิดดาเ…","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @RE_ONG950825: 👏🏻👏🏻👏🏻👏🏻
#SpringBreeze1stWin https://t.co/SGlAuCwdqv","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @WHITEDREAMER_mh: 말랑말랑🤦‍♀️

#SpringBreeze1stWin #황민현 #민현 #minhyun https://t.co/tqTxAyRlTh","SpringBreeze1stWin, 황민현, 민현, minhyun, ",POSITIVE,75.79905986785889
RT @MCAOps: Ribuan warga Banten dan ormas Badan Pembina Potensi Keluarga Besar (BPPKB) siap hadir ke Monas Jakarta untuk mengikuti dan meng…,,POSITIVE,74.45635795593262
"RT @NatthanichaChe2: แจกกกกกกเนื่องจากได้น้องงชนะฮับ!

 20 บาท 2 คน 
 2 บาท 5 คน  
กติกา : รี +ฟอล +เมนชั่นรูปวนว.งับบ
สุ่มวันไหนเดี๋ยวเราบ…",,POSITIVE,75.79905986785889
"RT @dankerbot: 오오!! 봄바람 1위 너무너무 축하하고 수고했어요!! 🌠

#SpringBreeze1stWin 
#강다니엘 #팬아트 
#kangdaniel #Fanart https://t.co/pngMNPo0nu","SpringBreeze1stWin, 강다니엘, 팬아트, kangdaniel, Fanart, ",POSITIVE,75.79905986785889
"RT @MbahUyok: Jauh2 hari ada rencana silaturahim &amp; reuni 212.
Lantas ada yg mau membuat acara pd saat yg sama di lokasi berdekatan
Ada pula…",,POSITIVE,82.15047717094421
RT @Danik_Forever96: ผิวหนูกับเสืhออันไหนขาวกว่ากันแยกไม่ออกเลยยยย หล่อมากๆๆๆๆ  #강다니엘 #SpringBreeze1stWin https://t.co/NULBr0YPCZ,"강다니엘, SpringBreeze1stWin, ",POSITIVE,75.79905986785889
RT @zingerburgers: none of yall who met bella hadid asked where she did her nose job...? im disappointed it would have been SO helpful for…,,POSITIVE,73.71385097503662
RT @dasobeautiful: รีอย่างเดียว แจกkkt แดเนียลค่ะ จะประกาศผลพรุ่งนี้!!!  #SpringBreeze1stWin,"SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @longdry_1029: #봄바람1stWin
#SpringBreeze1stWin
💖💖💖💖💖 https://t.co/aMjL1li5Xt","봄바람1stWin, SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"RT @Jaehwan_TH: [🏆]  181127 เพลง '봄바람 (Spring Breeze)’ ได้อันดับ 1 ในรายการ The Show ประจำสัปดาห์นี้ค่ะ 😍
-
ยินดีกับหนุ่ม ๆ #WANNAONE ด้วยน…","WANNAONE, ",POSITIVE,75.79905986785889
RT @sandsseine: เฟิสวินนนน 🎉 #SpringBreeze1stWIN https://t.co/stEguvg8Xu,"SpringBreeze1stWIN, ",POSITIVE,75.79905986785889
"RT @sehuuunnnn: กติการีทวิตอย่างเดียว

แจกสตก.ไลน์ 50c🐣
แจก 2 คนงับ 
จะเอาที่เราแคปมาหรือเลือกเองก็ได้น้าา

 #SpringBreeze1stWin https://t.…","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
RT @NabilHussein: Let's just agree both of them are prettier than you sorry not sorry https://t.co/uL5GvZtQFq,,POSITIVE,75.44066309928894
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"RT @hwantastic_0527: 워너원 &lt;봄바람&gt; 더쇼 1위🎉🎉🎉

워너원 &lt;봄바람&gt; 음방 첫 1위를 축하합니다!!🏆
앞으로도 트로피 다 쓸어모을 수 있도록 환타님들 힘내요!
자랑스러운 우리원 축하하고 사랑해❣❣❣

#SpringBreeze1s…",,POSITIVE,75.79905986785889
"RT @madxvxntx: Sobre a garota que mostrou os peitos no baile. 

Tove Lo 
Júlia Peixoto 
Rihanna 
Bella Hadid 
Rita Ora
ENTRE OUTRAS.

Que m…",,POSITIVE,75.50441026687622
"RT @Hibelleri: มาค่ะ แจกเงิน 101 บาท
สุ่มจากรีทวิตนี้เท่านั้น
ประกาศพรุ่งนี้หลังเราเลิกงานค่ะ
 
#SpringBreeze1stWin 
#WannaoneSpringBreeze…","SpringBreeze1stWin, WannaoneSpringBreeze, ",POSITIVE,75.79905986785889
RT @june0212: ดีใจด้วยนะเจ้าเด็กกก #SpringBreeze1stWin https://t.co/3vUGc5ane3,"SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @WHITEDREAMER_mh: 말랑말랑🤦‍♀️

#SpringBreeze1stWin #황민현 #민현 #minhyun https://t.co/tqTxAyRlTh","SpringBreeze1stWin, 황민현, 민현, minhyun, ",POSITIVE,75.79905986785889
"RT @faconew: #봄바람1stWin
#SpringBreeze1stWin

꽃길만걷자!
 https://t.co/WnDuVZZY9m","봄바람1stWin, SpringBreeze1stWin, ",POSITIVE,75.79905986785889
#MataNajwaPSSIBisaApa,"MataNajwaPSSIBisaApa, ",POSITIVE,75.79905986785889
Rahasia Tubuh Ramping Bella Hadid: Diet Rendah Karbo Tinggi Protein https://t.co/h3oVNInQqN https://t.co/srr39Kqg6O,,POSITIVE,75.79905986785889
RT @NabilHussein: Let's just agree both of them are prettier than you sorry not sorry https://t.co/uL5GvZtQFq,,POSITIVE,75.44066309928894
"RT @Aom_bf: พึ่งเห็นว่าลืมติดแท็ก 😭 ขออนุญาติลงใหม่นะคะ 🙇🏻‍♀️

ฤกษ์งามยามดี เฟิร์สวินบั้มสุดท้าย✨
แจก One the world tour DVD 2 เซต
👉🏻 ให้คน…",,POSITIVE,75.21713376045227
"RT @Phatta_kim: แจกทองเหมือนเดิม😚
ทอง1กรัมจ้า ไม่ฟอลได้รับเพียงเงิน111บาทจ้า ทอง1กรัมประมาณ1600-1900บาทจ้า
ประกาศวันเกิดแดน ประกาศแท็กหา+จั…",,POSITIVE,75.79905986785889
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"RT @WANNAONE_TH: [🎉] เพลง Spring Breeze ได้อันดับ 1 ในรายการ The Show ประจำสัปดาห์นี้ค่ะ  🏆

#SpringBreeze1stWin 
#워너원 #WannaOne https://t.…","SpringBreeze1stWin, 워너원, WannaOne, ",POSITIVE,75.79905986785889
"RT @soompi: WATCH: #WannaOne Takes #SpringBreeze1stWin With Perfect Score On ""The Show"" https://t.co/eAhaDEXs4Q https://t.co/GfhSX6pJA9","WannaOne, SpringBreeze1stWin, ",POSITIVE,75.79905986785889
RT @hwbhyunbinkidx: เนื่องจากเพลงแฟนผมได้เฟิร์สวินแจก 50c 3คนครับ สุ่มจากรีวันอาทิตย์ #SpringBreeze1stWin,"SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @lilcutehwi: Wanna One's title tracks' first win dates;

• 170816 Energetic 
• 171122 Beautiful 
• 180323 Boomerang
• 180612 Light
• 181…",,POSITIVE,75.79905986785889
RT @hardsalehelpme: แจกสะสมแต้มบุญหน่อยค่ะ แจกเงิน 111 บาท 1 คน ยินดีๆ กับเฟิร์สวินเด็กๆด้วยจ้า 🎉💝 #SpringBreeze1stWin รีก็พอจ้า ประกาศสี่…,"SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"Ivan Rakitic: “Estamos ansiosos con la Champions League, pero también sabemos que necesitamos el título de liga. El… https://t.co/FeLUPw9thI",,POSITIVE,75.38538575172424
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"RT @SerieA_Lawas: Liga Champions minggu ini

Peringkat 1 VS Peringkat 11
Peringkat 3 VS peringkat 3
Peringkat 7 VS peringkat 6
Peringkat 2…",,POSITIVE,75.79939365386963
Rahasia Tubuh Ramping Bella Hadid: Diet Rendah Karbo Tinggi Protein https://t.co/pOOYn43Zo3 https://t.co/aj34ajBk8l,,POSITIVE,75.79905986785889
"RT @0u0pp: #봄바람1stWin
#SpringBreeze1stWin

워너원 봄바람 첫 1위 축하해🎉🎉🎉💖💖💖💖💖💖 https://t.co/mWsIGjgxkt","봄바람1stWin, SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @SeongWu367: 181125 상암팬싸
 #옹성우 #성우 #OngSeongwu #워너원 #WANNAONE #봄바람 #SpringBreeze1stWin https://t.co/GBpWSGsqRN","옹성우, 성우, OngSeongwu, 워너원, WANNAONE, 봄바람, SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @DDnxShop: ฉลองถ้วยแรกของเพลงนี้แงงงง เก่งกันมากๆเลยT_T 

แจกเงิน100บาท เข้าบช./วอลเลต/พร้อมเพย์ได้หมด แจก1คน

รีทวิตอย่างเดียวพอ ฟอลก็ไ…",,POSITIVE,75.79905986785889
"RT @wannaone_strm: 🎉워너원 ’’봄바람” 더쇼 1위를 축하합니다🎉

워너원 “봄바람” 첫 1위 축하해요🏆
음악방송 축하 너무 오랜만이라 더 행복해요❤️
워너블 일주일동안 함께 달려줘서 고마워요! 더 많은 트로피를 가지러 함께 달려요💪🏻…",,POSITIVE,75.79905986785889
"RT @woonergized: Congratulations Wanna One!! 
You deserve more wins!! 💓
 #SpringBreeze1stWin 🏆

https://t.co/V84PCyBxqE","SpringBreeze1stWin, ",POSITIVE,75.64834356307983
Rahasia Tubuh Ramping Bella Hadid: Diet Rendah Karbo Tinggi Protein https://t.co/sXISLoanCA https://t.co/mmxiVin2eq,,POSITIVE,75.79905986785889
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"RT @sehuuunnnn: กติการีทวิตอย่างเดียว

แจกสตก.ไลน์ 50c🐣
แจก 2 คนงับ 
จะเอาที่เราแคปมาหรือเลือกเองก็ได้น้าา

 #SpringBreeze1stWin https://t.…","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @WannaOneUpdate: 181127 Congratulations on your first win for Spring Breeze at SBS The Show boys!!! 💙

@WannaOne_twt 
#SpringBreeze1stWi…",,POSITIVE,76.67255997657776
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
RT @nongmaxnaka: เนื่องจากที่รักของน้องแม้กได้เฟิสวิน น้องแม้กจะแจกเงินนะค่ะ เท่าไหร่ไม่รู้เดี๋ยวมาสุ่มจ้า🎉💕 #SpringBreeze1stWin https://t.…,"SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
RT @WannaDebut_twt: #SpringBreeze1stwin is trending No.1 Worldwide https://t.co/oTCsirvIqp,"SpringBreeze1stwin, ",POSITIVE,75.79905986785889
"RT @wannableidaehwi: ตะหวัดดีคั้บ วันนี้วนว.ได้ 1st win แล้วเย่
แจกๆ 
111 บาท + เฟรม วนว. 11*14 นิ้ว
และเราขอสุ่มจากอันนี้นะคะหาอันเก่าไม่เ…",,POSITIVE,75.79905986785889
Yessssss ❤❤❤,,POSITIVE,75.79905986785889
"RT @imam_nahrawi: Mbak @najwashihab saya izin ikut upload ya. Semoga bisa jadi hasil baik untuk kemajuan sepakbola Indonesia. 

#MataNajwaP…",,POSITIVE,78.02862524986267
"RT @WANNAONETH_: [🏆] 181127 หนุ่มๆวอนนาวันได้อันดับที่ 1 จากรายการ The Show ด้วยคะแนน 10,000 คะแนนค่ะ ขอแสดงความยินดีกับหนุ่มๆด้วยนะคะ🎉✨ #S…",,POSITIVE,75.79905986785889
"RT @dankerbot: 오오!! 봄바람 1위 너무너무 축하하고 수고했어요!! 🌠

#SpringBreeze1stWin 
#강다니엘 #팬아트 
#kangdaniel #Fanart https://t.co/pngMNPo0nu","SpringBreeze1stWin, 강다니엘, 팬아트, kangdaniel, Fanart, ",POSITIVE,75.79905986785889
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"RT @WHITEDREAMER_mh: 말랑말랑🤦‍♀️

#SpringBreeze1stWin #황민현 #민현 #minhyun https://t.co/tqTxAyRlTh","SpringBreeze1stWin, 황민현, 민현, minhyun, ",POSITIVE,75.79905986785889
"RT @SeongWu367: 181125 상암팬싸
 #옹성우 #성우 #OngSeongwu #워너원 #WANNAONE #봄바람 #SpringBreeze1stWin https://t.co/GBpWSGsqRN","옹성우, 성우, OngSeongwu, 워너원, WANNAONE, 봄바람, SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @wannableidaehwi: ตะหวัดดีคั้บ วันนี้วนว.ได้ 1st win แล้วเย่
แจกๆ 
111 บาท + เฟรม วนว. 11*14 นิ้ว
และเราขอสุ่มจากอันนี้นะคะหาอันเก่าไม่เ…",,POSITIVE,75.79905986785889
"Saya mengerti. Ketidakmajuan sepakbola Indonesia bukan karena dari lapangan saja. Di belakangnya, banyak pihak yang… https://t.co/Wkpn0ctmUu",,POSITIVE,73.50047826766968
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
RT @Danik_Forever96: เสียงแดนเพราะมากๆๆๆๆ ภูมิใจในความฝึกฝนและพยายามนะแดนนน  เก่งมากๆ หล่อมากๆ ด้วยยย 👏🏻👏🏻👏🏻👏🏻 #강다니엘 #SpringBreeze1stWin ht…,"강다니엘, SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @itsfbaddies: Bella Hadid, Palestinian 🇵🇸 and Dutch 🇳🇱 https://t.co/MKiFgnm5Mz",,POSITIVE,75.89219808578491
"RT @twenxsevfive_: แจกบั้มเปล่า I.P.U ฉลองน้องๆได้เฟิร์สวิน #SpringBreeze1stWin 🎉
แค่ RT ก็พอน้า ขอคนที่ออกค่าส่งเองได้นะฮะ🙏
สุ่มวันเกิดดาเ…","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
RT @dasobeautiful: รีอย่างเดียว แจกkkt แดเนียลค่ะ จะประกาศผลพรุ่งนี้!!!  #SpringBreeze1stWin,"SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @DDnxShop: ฉลองถ้วยแรกของเพลงนี้แงงงง เก่งกันมากๆเลยT_T 

แจกเงิน100บาท เข้าบช./วอลเลต/พร้อมเพย์ได้หมด แจก1คน

รีทวิตอย่างเดียวพอ ฟอลก็ไ…",,POSITIVE,75.79905986785889
@PingPg28 #SpringBreeze1stWin ❤❤ https://t.co/PxndxcuHtv,"SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @habbo_94: #하성운 
#SpringBreeze1stWin 
https://t.co/F1vGflky5V
https://t.co/mn2dsRS5JU https://t.co/Ny6yF4tfug","하성운, SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @Black73694179: เย้!ดีใจด้วยน้าา เก่งงงมากกกๆเลย🎉✨
แจก! เงิน100฿ 2 คนไปเลยงับถ้วยแรกทั้งที สุ่มแล้วจะทักไปหาผู้โชคดีค่า
พร้อมส่งเลข บชช…",,POSITIVE,75.79905986785889
"Salam Pesona Indonesia... 
#JogjaNETPACAsianFilmFest https://t.co/4QwPMoW7yJ","JogjaNETPACAsianFilmFest, ",POSITIVE,75.79905986785889
"우리 워너원 1위 너무너무 축하해♥️♥️🎆🎉🎊
앞으로도 꽃 길 걷자♥️♥️
#SpringBreeze1stWin https://t.co/wrDTBLTQzY","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @wannaone_strm: 🎉워너원 ’’봄바람” 더쇼 1위를 축하합니다🎉

워너원 “봄바람” 첫 1위 축하해요🏆
음악방송 축하 너무 오랜만이라 더 행복해요❤️
워너블 일주일동안 함께 달려줘서 고마워요! 더 많은 트로피를 가지러 함께 달려요💪🏻…",,POSITIVE,75.79905986785889
"RT @Phatta_kim: แจกทองเหมือนเดิม😚
ทอง1กรัมจ้า ไม่ฟอลได้รับเพียงเงิน111บาทจ้า ทอง1กรัมประมาณ1600-1900บาทจ้า
ประกาศวันเกิดแดน ประกาศแท็กหา+จั…",,POSITIVE,75.79905986785889
"RT @danieldotcom_: 🎉WannaOne THE SHOW 1위를 축하합니다🎉

#봄바람 첫 1위를 축하한다녤😭
오늘도 너무 멋졌어요!!!!

#봄바람1stWin
#SpringBreeze1stWin

#워너원 #WannaOne #강다니엘 #…","봄바람, 봄바람1stWin, SpringBreeze1stWin, 워너원, WannaOne, 강다니엘, ",POSITIVE,75.79905986785889
"RT @mjhoon99_: 🎉🏆 ฉลอง​ 1st  Win : Spring Breeze
แจกตังค์​ 101  บาท​  1  คนค่ะ
ประกาศวันเสาร์ที่​ 1 ก.ย. เวลา​ 20.33 น.
สุ่มจากรีทวิตค่ะ​ 😊…",,POSITIVE,75.79905986785889
"RT @PunDaoEH: 🥰 WIN 1 ถ้วยแล้ววว 
แจกบั้มไม่แกะ 1 บั้มจ้าาา รีโลดดด
สุ่มพรุ่งนี้(พุธ28)  20.00 น. 🌟📚🌠
 #워너원 #wannaone
#봄바람1stWin #SpringBre…","워너원, wannaone, 봄바람1stWin, ",POSITIVE,75.79905986785889
"RT @PunDaoEH: 🥰 WIN 1 ถ้วยแล้ววว 
แจกบั้มไม่แกะ 1 บั้มจ้าาา รีโลดดด
สุ่มพรุ่งนี้(พุธ28)  20.00 น. 🌟📚🌠
 #워너원 #wannaone
#봄바람1stWin #SpringBre…","워너원, wannaone, 봄바람1stWin, ",POSITIVE,75.79905986785889
"RT @0u0pp: #SpringBreeze1stWin

181127 더쇼 워너원 술래 (1/2) https://t.co/HibnljwsDQ","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @xxmnsx: เฟิสวินพอดี ❤️
📌แจกเพราะมาสแถมมาให้ เป็นกระจกแฟนอาร์ตองเนียลจากมาส @.J88on

💚รีทวิตนี้+เมนชั่นรูปเนียลอง
   **ฟอลไม่ฟอลก็ได้งับ…",,POSITIVE,75.79905986785889
"RT @_no_battery_: THE SHOW 사진 고마워요 🎶 우리 워너원도 워너블도 1등 멋져요 🎶
#워너원 #봄바람 #김재환 #하성운 #깔깔즈 #메보즈 #SpringBreeze1stWin #워너원데이 https://t.co/dJzBYb5Ws8","워너원, 봄바람, 김재환, 하성운, 깔깔즈, 메보즈, SpringBreeze1stWin, 워너원데이, ",POSITIVE,75.79905986785889
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"RT @_at_daybreak__: 워너원 봄바람 1위 축하해🎉

#황민현 #SpringBreeze1stWin https://t.co/ChmkljVCJW","황민현, SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @danikkkkkkkk__: แจกเงินเนื่องจากถ้วยแรกมาแล้ววว 🔥🔥🔥
💗 100 บาท 1 คน
💗 1 บาท 11 คน
รีไปเลย ไม่ต้องฟอลก็ได้ ประกาศพรุ่งนี้ 3 ทุ่ม แท็คชื่อ…",,POSITIVE,75.79905986785889
"RT @0nlyfordaniel: #SpringBreeze1stWin
다니엘 1위 축하해🏆 https://t.co/vVYCwn8tbA","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
RT @nongmaxnaka: เนื่องจากที่รักของน้องแม้กได้เฟิสวิน น้องแม้กจะแจกเงินนะค่ะ เท่าไหร่ไม่รู้เดี๋ยวมาสุ่มจ้า🎉💕 #SpringBreeze1stWin https://t.…,"SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"RT @Minhwan_frv: #SpringBreeze1stWin 
เนื่องจากได้ถ้วยเเรกเเล้ว🎉🎊🎉🎊
เเจก11บาท2คน รีไว้โลดค่าเด่วมาสุ่ม
ประกาศวันที่ 29/11/61นะคะ","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
